1.468823813213123287e-34 1.997710950672626495e-02 8.888448588550090790e-03 -1.683332970627351988e-13 2.760144994798456026e-34 1.300838775932788849e-02 1.575672812759876251e-02 -2.188432263210415840e-03 -3.509854399177535055e-34 9.865249507129192352e-03
2.377642576871989595e-34 1.713048201054334641e-03 -5.122178117744624615e-05 3.886625134200040859e-35 -4.071945492027020804e-34 2.925114706158638000e-03 5.343079101294279099e-03 -1.958528906106948853e-02 5.342166320426353087e-34 1.114999130368232727e-02
4.627407439586341958e-34 1.452197134494781494e-02 1.247280393727123737e-03 -4.958253538867640307e-35 1.121366832647713964e-31 -7.239413913339376450e-03 3.023482859134674072e-03 3.245301917195320129e-02 -2.603158413012360714e-34 1.053422968834638596e-02
1.079632327335249172e-34 -1.064136102795600891e-01 9.396692365407943726e-02 -5.364438264954589116e-34 -7.530851320325382403e-08 1.751101464033126831e-01 -1.750389933586120605e-01 9.569460898637771606e-02 3.040178743644278232e-34 2.213058918714523315e-01
-1.626221473638895807e-34 -4.505569813773036003e-04 1.186512969434261322e-02 -3.541538047132337714e-35 -8.813351087155751884e-06 7.164348848164081573e-03 1.239461544901132584e-02 -6.077711470425128937e-03 5.358218246799808371e-34 8.752094581723213196e-03
-2.349095053713797237e-34 4.106891341507434845e-03 -1.035662926733493805e-02 1.443326376471078212e-34 4.564670729356040602e-31 2.959731267765164375e-03 -6.109796813689172268e-04 1.011902932077646255e-02 -4.659324407098571014e-34 1.295351609587669373e-02
-3.775586376617932895e-34 5.044110585004091263e-03 -5.736094899475574493e-03 5.147067318968470238e-35 -2.072940206636948185e-34 -9.973456151783466339e-03 3.259134478867053986e-03 5.417236592620611191e-03 2.969736096727550678e-35 -2.785213058814406395e-03
-3.720424926673154684e-34 8.543260395526885986e-03 2.342413645237684250e-03 4.911860542096027097e-34 3.538241439806191324e-35 8.583350107073783875e-03 8.804565295577049255e-03 -6.105628795921802521e-03 3.721811700062325450e-35 -2.467701910063624382e-03
-4.555019972318774535e-10 9.946691244840621948e-02 2.339696325361728668e-02 -2.722336245319922909e-12 -5.839631558046676219e-05 2.064093649387359619e-01 1.217919737100601196e-01 -1.229201033711433411e-01 -2.299468349065136863e-08 1.645268797874450684e-01
1.368654227411695141e-32 8.536775596439838409e-03 -1.257836353033781052e-02 -5.179507289631319053e-34 -3.323960069499567665e-34 -9.880501776933670044e-03 9.765593335032463074e-03 6.057118065655231476e-03 2.286329165509656564e-34 2.653361298143863678e-02
-1.265792520774593947e-34 4.206040874123573303e-03 -2.144846320152282715e-02 3.181927291141618457e-34 1.723005823972722888e-32 -2.454490587115287781e-02 2.978375181555747986e-03 -1.961440965533256531e-02 1.850263464860301364e-34 2.407571300864219666e-02
3.131952250842362800e-34 3.311872249469161034e-03 -9.521682746708393097e-03 -2.942420317161577377e-34 -4.869819170309860300e-34 -7.045009173452854156e-03 -2.424427540972828865e-03 4.113759100437164307e-02 5.289343461391238122e-35 -6.550211459398269653e-03
-1.238993545463249741e-34 2.504144050180912018e-02 -1.174665614962577820e-02 -4.724030549747789646e-35 -1.669837803062008037e-31 5.798575002700090408e-03 -5.676708184182643890e-03 9.995379485189914703e-03 1.684966229849388638e-34 2.033409103751182556e-02
3.692350585908916376e-35 -1.343849115073680878e-02 5.880353040993213654e-03 9.844494273422991805e-35 -3.286328191104049715e-21 4.728628788143396378e-03 2.785414922982454300e-03 7.479053456336259842e-03 5.554453253345165572e-34 4.325353540480136871e-03
3.582961882604027119e-35 -2.412280300632119179e-03 -1.651878841221332550e-02 -3.182904420820739484e-34 -3.080000910665787171e-34 8.148850873112678528e-03 3.210579231381416321e-02 1.004803087562322617e-02 2.588677332800687870e-34 -7.603659294545650482e-03
-7.303966291257938728e-35 5.261091981083154678e-03 1.123683899641036987e-02 -1.506928656456477790e-36 5.299297510819802790e-34 7.351907435804605484e-03 1.739171566441655159e-03 1.378373429179191589e-02 5.312809267369528037e-34 5.905958358198404312e-03
9.179221294070824833e-35 -5.815607961267232895e-03 -4.248094046488404274e-04 3.589926916221389567e-34 3.698697382966143227e-33 1.365094631910324097e-02 -1.090466248570010066e-04 1.247319485992193222e-02 3.167777277893595171e-34 9.791841730475425720e-03
2.556654295290396334e-33 2.985347248613834381e-02 8.053524419665336609e-03 3.801406844717713704e-34 -2.337514848349542262e-09 1.412106491625308990e-02 -9.433314204216003418e-03 1.523175626061856747e-03 -3.440369137308254560e-34 -1.751642487943172455e-02
-3.658958360358657286e-27 -3.701014071702957153e-02 2.318300008773803711e-01 -3.111925429137782226e-18 -2.086812056489861789e-09 1.713097244501113892e-01 -3.546361997723579407e-02 -4.759585019201040268e-03 -3.919247503134943089e-18 -2.967635691165924072e-01
-5.017842661292262058e-15 2.412218367680907249e-03 -6.972944829612970352e-03 5.686710143137096615e-34 2.962842680103512078e-31 1.380621455609798431e-03 -4.057219775859266520e-04 2.246667165309190750e-03 4.997414031139330919e-34 5.017036572098731995e-03
-4.313679039804415834e-20 -2.495468556880950928e-01 1.700406670570373535e-01 -2.382914721965789795e-02 -1.301398242503637448e-05 -2.644213736057281494e-01 3.174103200435638428e-01 1.714111268520355225e-01 -8.407698975475668055e-19 4.460752755403518677e-02
2.772514317775975862e-34 1.753482595086097717e-02 2.765276934951543808e-03 6.758437041374325509e-35 -5.742378572648476620e-09 4.103188402950763702e-03 6.868074182420969009e-03 2.660441212356090546e-03 1.913756001427792143e-34 5.695039872080087662e-03
